step,t,learning_rate,epoch,L_task_batch_t,L_reg_batch_t,L_full_batch_t,weights_norm_sq_t,grad_L_task_norm_sq_t,curvature_task_sq_t,lambda_measured_task_t,lambda_rayleigh_task_t,batch_size,L_task_test_t
484,0.4840000000000004,0.001,484,2.197087526321411,0.0023014913558959964,2.199389017677307,46.02982711791992,0.22032667696475983,1.1851445750421836,1115.44202254101,,6000,
485,0.4850000000000004,0.001,485,2.1968672275543213,0.002301510810852051,2.1991687383651732,46.030216217041016,0.22043544054031372,1.1850792872133613,1116.0541387504309,,6000,
486,0.4860000000000004,0.001,486,2.1966469287872314,0.0023015302658081055,2.1989484590530397,46.03060531616211,0.2205224186182022,1.1850139867990743,1116.5560292526386,,6000,
487,0.4870000000000004,0.001,487,2.1964261531829834,0.002301550102233887,2.1987277032852175,46.031002044677734,0.2205861657857895,1.1849485324135556,1116.9404902497656,,6000,
488,0.4880000000000004,0.001,488,2.1962056159973145,0.002301569938659668,2.198507185935974,46.03139877319336,0.22065459191799164,1.1848831360896053,1117.3486322686842,,6000,
489,0.4890000000000004,0.001,489,2.1959850788116455,0.0023015897750854495,2.198286668586731,46.031795501708984,0.2207065224647522,1.1848177271469746,1117.6732964464193,,6000,
490,0.4900000000000004,0.001,490,2.1957643032073975,0.0023016094207763673,2.1980659126281736,46.032188415527344,0.22079096734523773,1.1847522348508321,1118.1627390964325,,6000,
491,0.4910000000000004,0.001,491,2.1955435276031494,0.0023016294479370116,2.1978451570510864,46.032588958740234,0.2208295315504074,1.1846867299047266,1118.4198791599533,,6000,
492,0.4920000000000004,0.001,492,2.1953227519989014,0.0023016494750976563,2.197624401473999,46.032989501953125,0.22083857655525208,1.1846212123066646,1118.527547511533,,6000,
493,0.4930000000000004,0.001,493,2.1951019763946533,0.002301669502258301,2.1974036458969115,46.033390045166016,0.2209436297416687,1.1845556820546523,1119.1215394371386,,6000,
494,0.4940000000000004,0.001,494,2.194880962371826,0.002301689338684082,2.19718265171051,46.03378677368164,0.2209714651107788,1.1844900683591766,1119.3245313582804,,6000,
495,0.4950000000000004,0.001,495,2.194660186767578,0.0023017091751098635,2.196961895942688,46.034183502197266,0.22103457152843475,1.1844245127796125,1119.7061651976953,,6000,
496,0.4960000000000004,0.001,496,2.194438934326172,0.002301729393005371,2.196740663719177,46.03458786010742,0.22112764418125153,1.1843588029103451,1120.239797118259,,6000,
497,0.4970000000000004,0.001,497,2.1942179203033447,0.002301749610900879,2.1965196699142457,46.03499221801758,0.22121454775333405,1.184293151152989,1120.7421787652836,,6000,
498,0.4980000000000004,0.001,498,2.1939966678619385,0.0023017694473266605,2.1962984373092653,46.0353889465332,0.22140225768089294,1.1842274158620496,1121.75544012241,,6000,
499,0.4990000000000004,0.001,499,2.193775177001953,0.002301789855957031,2.1960769668579103,46.035797119140625,0.22145654261112213,1.184161596994401,1122.0928453002477,,6000,
500,0.5000000000000003,0.001,500,2.1935536861419678,0.0023018104553222656,2.19585549659729,46.03620910644531,0.2215467244386673,1.1840957653766109,1122.612195314469,,6000,2.2176279296875
501,0.5010000000000003,0.001,501,2.1933319568634033,0.0023018304824829103,2.195633787345886,46.0366096496582,0.22162286937236786,1.1840298501231863,1123.0605512993286,,6000,
502,0.5020000000000003,0.001,502,2.193110466003418,0.0023018507003784183,2.195412316703796,46.03701400756836,0.22169959545135498,1.1839639929853436,1123.5118471416188,,6000,
503,0.5030000000000003,0.001,503,2.1928887367248535,0.002301871109008789,2.195190607833862,46.03742218017578,0.22172947227954865,1.1838980521803593,1123.725840436316,,6000,
504,0.5040000000000003,0.001,504,2.192667245864868,0.00230189151763916,2.1949691373825075,46.0378303527832,0.22181235253810883,1.1838321695144,1124.208438916277,,6000,
505,0.5050000000000003,0.001,505,2.1924452781677246,0.002301912307739258,2.194747190475464,46.038246154785156,0.22189390659332275,1.1837661322113255,1124.684516081646,,6000,
506,0.5060000000000003,0.001,506,2.19222354888916,0.002301932716369629,2.1945254816055297,46.03865432739258,0.22194822132587433,1.1837001530432347,1125.022519031985,,6000,
507,0.5070000000000003,0.001,507,2.1920015811920166,0.002301952934265137,2.1943035341262815,46.039058685302734,0.22200223803520203,1.1836340901174192,1125.359128579233,,6000,
508,0.5080000000000003,0.001,508,2.191779375076294,0.002301973915100098,2.194081348991394,46.03947830200195,0.22214479744434357,1.1835679433905395,1126.144715315475,,6000,
509,0.5090000000000003,0.001,509,2.1915574073791504,0.002301994323730469,2.193859401702881,46.039886474609375,0.22219935059547424,1.1835018548063325,1126.4841691279046,,6000,
510,0.5100000000000003,0.001,510,2.1913352012634277,0.00230201530456543,2.193637216567993,46.040306091308594,0.22225289046764374,1.1834356823894379,1126.8186033679492,,6000,
511,0.5110000000000003,0.001,511,2.191112995147705,0.0023020360946655275,2.193415031242371,46.04072189331055,0.22235159575939178,1.1833694971175917,1127.3820880172475,,6000,
512,0.5120000000000003,0.001,512,2.1908905506134033,0.0023020565032958987,2.1931926071166994,46.04113006591797,0.22243984043598175,1.1833032279538183,1127.8926745799247,,6000,
513,0.5130000000000003,0.001,513,2.1906683444976807,0.0023020774841308596,2.1929704219818116,46.04154968261719,0.22255276143550873,1.1832370169521669,1128.528392437061,,6000,
514,0.5140000000000003,0.001,514,2.1904454231262207,0.002302098274230957,2.1927475214004515,46.04196548461914,0.22260920703411102,1.1831705799017505,1128.8780036396595,,6000,
515,0.5150000000000003,0.001,515,2.190222978591919,0.002302119255065918,2.192525097846985,46.04238510131836,0.22261090576648712,1.183104272058141,1128.9498872955505,,6000,
516,0.5160000000000003,0.001,516,2.190000295639038,0.002302140235900879,2.192302435874939,46.04280471801758,0.22267143428325653,1.1830378802315384,1129.3202255181027,,6000,
517,0.5170000000000003,0.001,517,2.1897776126861572,0.0023021615982055667,2.192079774284363,46.04323196411133,0.22273488342761993,1.182971475482479,1129.7054309958407,,6000,
518,0.5180000000000003,0.001,518,2.1895549297332764,0.0023021825790405276,2.191857112312317,46.04365158081055,0.22288191318511963,1.182905057808915,1130.5146345284645,,6000,
519,0.5190000000000003,0.001,519,2.1893320083618164,0.0023022033691406252,2.191634211730957,46.0440673828125,0.22289758920669556,1.182838556077031,1130.6577117977188,,6000,
520,0.5200000000000004,0.001,520,2.1891090869903564,0.002302224349975586,2.191411311340332,46.04448699951172,0.22297781705856323,1.1827720413888452,1131.1282779227834,,6000,
521,0.5210000000000004,0.001,521,2.1888861656188965,0.0023022455215454102,2.191188411140442,46.0449104309082,0.22306127846240997,1.1827055137423028,1131.6153135530863,,6000,
522,0.5220000000000004,0.001,522,2.1886630058288574,0.0023022670745849612,2.1909652729034423,46.04534149169922,0.22313891351222992,1.1826389019619858,1132.0729250934232,,6000,
523,0.5230000000000004,0.001,523,2.1884400844573975,0.002302288055419922,2.1907423725128172,46.04576110839844,0.2231968194246292,1.1825723483787018,1132.4304330164516,,6000,
524,0.5240000000000004,0.001,524,2.1882166862487793,0.002302309036254883,2.1905189952850344,46.046180725097656,0.2233557403087616,1.1825056394286602,1133.300677111417,,6000,
525,0.5250000000000004,0.001,525,2.1879935264587402,0.0023023305892944336,2.1902958570480346,46.04661178588867,0.2233767956495285,1.182438988671528,1133.47139830272,,6000,
526,0.5260000000000004,0.001,526,2.187770128250122,0.002302351760864258,2.1900724800109863,46.047035217285156,0.22343815863132477,1.1823722536890913,1133.846762392372,,6000,
527,0.5270000000000004,0.001,527,2.187546491622925,0.0023023731231689454,2.189848864746094,46.047462463378906,0.2234843224287033,1.182305434437579,1134.1451164098614,,6000,
528,0.5280000000000004,0.001,528,2.1873230934143066,0.0023023948669433597,2.18962548828125,46.04789733886719,0.22351238131523132,1.1822386733866719,1134.351563758028,,6000,
529,0.5290000000000004,0.001,529,2.1870996952056885,0.0023024164199829103,2.189402111625671,46.0483283996582,0.22361144423484802,1.1821718993053776,1134.918421083624,,6000,
530,0.5300000000000004,0.001,530,2.186876058578491,0.0023024377822875976,2.1891784963607788,46.04875564575195,0.22370728850364685,1.1821050409070617,1135.4690865643722,,6000,
531,0.5310000000000004,0.001,531,2.186652421951294,0.0023024593353271486,2.1889548812866213,46.04918670654297,0.2237558513879776,1.1820381694463822,1135.7798276147491,,6000,
532,0.5320000000000004,0.001,532,2.1864287853240967,0.002302480888366699,2.1887312662124634,46.049617767333984,0.22377023100852966,1.1819712849212634,1135.917093062558,,6000,
533,0.5330000000000004,0.001,533,2.186204671859741,0.00230250301361084,2.1885071748733522,46.0500602722168,0.22384119033813477,1.1819042446768808,1136.3417536384113,,6000,
534,0.5340000000000004,0.001,534,2.185981035232544,0.002302524185180664,2.188283559417725,46.05048370361328,0.22389325499534607,1.1818373339887902,1136.6704125331162,,6000,
535,0.5350000000000004,0.001,535,2.1857571601867676,0.002302546501159668,2.1880597066879273,46.05093002319336,0.22395916283130646,1.181770338875763,1137.069473469925,,6000,
536,0.5360000000000004,0.001,536,2.185533285140991,0.0023025676727294925,2.1878358528137207,46.051353454589844,0.22399716079235077,1.1817033306620985,1137.326882205775,,6000,
537,0.5370000000000004,0.001,537,2.1853091716766357,0.0023025896072387695,2.1876117612838746,46.05179214477539,0.2240714132785797,1.1816362379635261,1137.768491247792,,6000,
538,0.5380000000000004,0.001,538,2.1850850582122803,0.0023026117324829102,2.187387669944763,46.0522346496582,0.22413070499897003,1.1815691321322221,1138.1341924251738,,6000,
539,0.5390000000000004,0.001,539,2.184860944747925,0.0023026336669921877,2.187163578414917,46.05267333984375,0.22420525550842285,1.181502013166098,1138.5774362294055,,6000,
540,0.5400000000000004,0.001,540,2.1846368312835693,0.0023026556015014648,2.1869394868850707,46.0531120300293,0.22430403530597687,1.1814348810630633,1139.1437932024483,,6000,
541,0.5410000000000004,0.001,541,2.1844124794006348,0.002302677345275879,2.1867151567459104,46.05354690551758,0.22446516156196594,1.1813676643829236,1140.026945019931,,6000,
542,0.5420000000000004,0.001,542,2.184187889099121,0.0023026994705200197,2.186490588569641,46.05398941040039,0.22453004121780396,1.1813003630816012,1140.421428291531,,6000,
543,0.5430000000000004,0.001,543,2.1839635372161865,0.0023027215957641604,2.186266258811951,46.0544319152832,0.22455960512161255,1.181233120047235,1140.636516080583,,6000,
544,0.5440000000000004,0.001,544,2.183738946914673,0.0023027433395385742,2.1860416902542115,46.054866790771484,0.22464434802532196,1.1811657923594778,1141.13200438988,,6000,
545,0.5450000000000004,0.001,545,2.183514356613159,0.0023027658462524414,2.1858171224594116,46.05531692504883,0.22471532225608826,1.1810984514683431,1141.5576168610933,,6000,
546,0.5460000000000004,0.001,546,2.1832895278930664,0.002302787971496582,2.185592315864563,46.05575942993164,0.22480100393295288,1.181031025863546,1142.0580781199187,,6000,
547,0.5470000000000004,0.001,547,2.1830646991729736,0.002302810287475586,2.185367509460449,46.05620574951172,0.22493308782577515,1.1809635870231054,1142.794360287288,,6000,
548,0.5480000000000004,0.001,548,2.182839870452881,0.00230283260345459,2.1851427030563353,46.0566520690918,0.22500209510326385,1.180896134944912,1143.2102542045836,,6000,
549,0.5490000000000004,0.001,549,2.182614803314209,0.002302854919433594,2.1849176582336427,46.057098388671875,0.22506175935268402,1.1808285980765416,1143.5788041683022,,6000,
550,0.5500000000000004,0.001,550,2.182389736175537,0.002302877235412598,2.1846926134109497,46.05754470825195,0.22516928613185883,1.1807610479380957,1144.1906210832112,,6000,
551,0.5510000000000004,0.001,551,2.1821646690368652,0.0023028999328613283,2.1844675689697266,46.05799865722656,0.2252761274576187,1.1806934845274564,1144.7990375645036,,6000,
552,0.5520000000000004,0.001,552,2.1819393634796143,0.002302922058105469,2.18424228553772,46.058441162109375,0.22530104219913483,1.1806258362499968,1144.9912509864512,,6000,
553,0.5530000000000004,0.001,553,2.1817140579223633,0.0023029447555541994,2.1840170026779173,46.058895111083984,0.22537976503372192,1.1805581746679645,1145.4569704560843,,6000,
554,0.5540000000000004,0.001,554,2.181488513946533,0.0023029670715332034,2.1837914810180665,46.05934143066406,0.22544395923614502,1.180490428158548,1145.848982042909,,6000,
555,0.5550000000000004,0.001,555,2.1812632083892822,0.0023029897689819338,2.1835661981582644,46.05979537963867,0.22552476823329926,1.1804227399469134,1146.3254337684566,,6000,
556,0.5560000000000004,0.001,556,2.181037664413452,0.002303012275695801,2.183340676689148,46.060245513916016,0.2256159782409668,1.1803549667754574,1146.8548932732356,,6000,
557,0.5570000000000004,0.001,557,2.180812120437622,0.0023030351638793946,2.1831151556015014,46.06070327758789,0.22573301196098328,1.1802871802627366,1147.5157016145895,,6000,
558,0.5580000000000004,0.001,558,2.180586338043213,0.0023030580520629882,2.182889396095276,46.061161041259766,0.22581829130649567,1.1802193087295207,1148.0152356577723,,6000,
559,0.5590000000000004,0.001,559,2.1803605556488037,0.0023030805587768554,2.1826636362075806,46.06161117553711,0.22592827677726746,1.180151423822545,1148.6404484204875,,6000,
560,0.5600000000000004,0.001,560,2.1801345348358154,0.0023031034469604495,2.1824376382827757,46.062068939208984,0.2260671705007553,1.18008345383431,1149.4127966944432,,6000,
561,0.5610000000000004,0.001,561,2.179908514022827,0.002303126335144043,2.182211640357971,46.06252670288086,0.2262197583913803,1.1800154704397678,1150.2548774571885,,6000,
562,0.5620000000000004,0.001,562,2.1796822547912598,0.0023031494140625,2.181985404205322,46.06298828125,0.2262936681509018,1.1799474019031089,1150.6970621872713,,6000,
563,0.5630000000000004,0.001,563,2.1794559955596924,0.002303171920776367,2.1817591674804686,46.063438415527344,0.22631028294563293,1.1798793199275435,1150.8479509219503,,6000,
564,0.5640000000000004,0.001,564,2.179229736328125,0.002303195381164551,2.1815329317092895,46.063907623291016,0.2264326810836792,1.1798112245109196,1151.5368376540657,,6000,
565,0.5650000000000004,0.001,565,2.1790032386779785,0.0023032182693481446,2.181306456947327,46.06436538696289,0.22654731571674347,1.179743043874911,1152.1864030965937,,6000,
566,0.5660000000000004,0.001,566,2.178776741027832,0.0023032411575317382,2.1810799821853637,46.064823150634766,0.22661547362804413,1.1796748497651868,1152.5996693401664,,6000,
567,0.5670000000000004,0.001,567,2.1785502433776855,0.002303264617919922,2.1808535079956055,46.06529235839844,0.22675231099128723,1.1796066421795872,1153.3623305425524,,6000,
568,0.5680000000000004,0.001,568,2.178323268890381,0.0023032873153686524,2.1806265562057496,46.06574630737305,0.22684110701084137,1.1795382774784426,1153.8808600384084,,6000,
569,0.5690000000000004,0.001,569,2.1780965328216553,0.002303310775756836,2.180399843597412,46.06621551513672,0.22692932188510895,1.179469971073265,1154.396436283732,,6000,
570,0.5700000000000004,0.001,570,2.1778695583343506,0.002303333854675293,2.180172892189026,46.06667709350586,0.2270578294992447,1.1794015793101376,1155.1171381272356,,6000,
571,0.5710000000000004,0.001,571,2.177642583847046,0.002303357315063477,2.179945941162109,46.06714630126953,0.22713406383991241,1.1793331740056492,1155.5719902380583,,6000,
572,0.5720000000000004,0.001,572,2.177415370941162,0.002303380584716797,2.179718751525879,46.06761169433594,0.22723841667175293,1.179264683281968,1156.1700433833093,,6000,
573,0.5730000000000004,0.001,573,2.1771881580352783,0.0023034040451049807,2.179491562080383,46.06808090209961,0.2272975891828537,1.1791961789841046,1156.5382922729991,,6000,
574,0.5740000000000004,0.001,574,2.1769609451293945,0.002303427314758301,2.1792643724441527,46.068546295166016,0.22735530138015747,1.1791276611098798,1156.8991664540597,,6000,
575,0.5750000000000004,0.001,575,2.1767334938049316,0.0023034507751464846,2.179036944580078,46.06901550292969,0.22747553884983063,1.179059057738697,1157.5783453261613,,6000,
